"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
11173,42666,"E.R. URINE OUT","","carevue","outputevents","","","",NA
11175,42671,"free h2o","","carevue","inputevents_cv","Free Form Intake","","",NA
11176,42673,"EPIDURAL","","carevue","inputevents_cv","","","",NA
11178,42677,"Drain Out #7 Jejunostomy Tube","","carevue","outputevents","","","",NA
11182,42689,"METHYLPREDNISONE","","carevue","inputevents_cv","Free Form Intake","","",NA
11183,42692,"Angio","","carevue","inputevents_cv","Free Form Intake","","",NA
11187,42702,"ns with 40kcl","","carevue","inputevents_cv","Free Form Intake","","",NA
11188,42705,"FENOLDOPAM","","carevue","inputevents_cv","Free Form Intake","","",NA
11189,42707,"d5w w 10% etoh","","carevue","inputevents_cv","Free Form Intake","","",NA
11190,42710,"PHERESIS EBL","","carevue","inputevents_cv","","","",NA
11192,42716,"angio site","","carevue","inputevents_cv","","","",NA
11194,42722,"ALCOHOL 10% DRIP","","carevue","inputevents_cv","Free Form Intake","","",NA
11196,42728,"POTASSIUM","","carevue","inputevents_cv","Free Form Intake","","",NA
11197,42731,"Dextran40 10%","","carevue","inputevents_cv","Free Form Intake","","",NA
11199,42736,"D5W/154MEQ NAACETATE","","carevue","inputevents_cv","Free Form Intake","","",NA
11202,42746,"output in er","","carevue","outputevents","","","",NA
11212,42831,"1/2st impact fiber","","carevue","inputevents_cv","Free Form Intake","","",NA
11214,42838,"VAC DRAIN","","carevue","outputevents","","","",NA
11215,42839,"other","","carevue","inputevents_cv","","","",NA
11218,42845,"Angio In","","carevue","inputevents_cv","Free Form Intake","","",NA
11222,42855,"ETOH GTT","","carevue","inputevents_cv","Free Form Intake","","",NA
11223,42858,"FLOOR CRYSTALLOIDS","","carevue","inputevents_cv","Free Form Intake","","",NA
11225,42865,"Lepriudin","","carevue","inputevents_cv","Free Form Intake","","",NA
11227,42870,"JP RIGHT LEG #1","","carevue","outputevents","","","",NA
11229,42874,"JP RIGHT","","carevue","outputevents","","","",NA
11231,42879,"Pre adm-Floor IV","","carevue","inputevents_cv","Free Form Intake","","",NA
11234,42887,"Travasol","","carevue","inputevents_cv","Free Form Intake","","",NA
11236,42892,"EW URINE OUT","","carevue","outputevents","","","",NA
11237,42894,"iv contrast","","carevue","inputevents_cv","Free Form Intake","","",NA
11238,42897,"D5W 300MEQ BICARB","","carevue","inputevents_cv","Free Form Intake","","",NA
11239,42900,"L FEM","","carevue","inputevents_cv","","","",NA
11241,42903,"jp drains to wall sx","","carevue","outputevents","","","",NA
11246,42923,"Integrellin","","carevue","inputevents_cv","Free Form Intake","","",NA
11247,42926,"IR UO","","carevue","inputevents_cv","","","",NA
11250,42936,"CT R. pleural #3","","carevue","outputevents","","","",NA
11251,42938,"IR INTAKE","","carevue","inputevents_cv","Free Form Intake","","",NA
11253,42943,"I.R. output","","carevue","outputevents","Free Form Intake","","",NA
11255,42949,"duodenal","","carevue","inputevents_cv","","","",NA
11257,42952,"ER out","","carevue","outputevents","","","",NA
11259,42956,"mucus stoma","","carevue","inputevents_cv","","","",NA
11263,43023,"probalance 15gm prom","","carevue","inputevents_cv","Free Form Intake","","",NA
11266,43033,"CALSTAT","","carevue","inputevents_cv","Free Form Intake","","",NA
11267,43036,"na phosp 15 mmol","","carevue","inputevents_cv","Free Form Intake","","",NA
11269,43041,"FA6 IVF","","carevue","inputevents_cv","Free Form Intake","","",NA
11270,43044,"BYPASS REMOVAL","","carevue","inputevents_cv","","","",NA
11272,43050,"ca glu 40gm/1L","","carevue","inputevents_cv","Free Form Intake","","",NA
11273,43053,"URINE OUT","","carevue","outputevents","","","",NA
11275,43057,"FARR 6 URINE","","carevue","outputevents","","","",NA
11276,43059,"Direct suction","","carevue","inputevents_cv","","","",NA
11277,43061,"40Gm CaGluc/1000ccNS","","carevue","inputevents_cv","Free Form Intake","","",NA
11278,43064,"PACU ngt out","","carevue","outputevents","","","",NA
11283,43081,"QUICKMIX","","carevue","inputevents_cv","Free Form Intake","","",NA
11286,43088,"1/2str impact/fiber","","carevue","inputevents_cv","Free Form Intake","","",NA
11294,43115,"dialysis net","","carevue","outputevents","","","",NA
11297,43125,"xigris cc/hr","","carevue","inputevents_cv","Free Form Intake","","",NA
11300,43135,"NS/40GM CA GLU","","carevue","inputevents_cv","Free Form Intake","","",NA
11307,44369,"ER IN","","carevue","inputevents_cv","Free Form Intake","","",NA
11308,44371,"ER OUT","","carevue","outputevents","","","",NA
11312,44381,"NG residual","","carevue","inputevents_cv","","","",NA
11314,44386,"D5 LR with 40mEq K+","","carevue","inputevents_cv","Free Form Intake","","",NA
11316,44392,"impact 1/2 strength","","carevue","outputevents","Free Form Intake","","",NA
11318,44399,"D5RL 20KCL","","carevue","inputevents_cv","Free Form Intake","","",NA
11319,44401,"Drain Out #8 Tap","","carevue","outputevents","","","",NA
11328,44425,"3/4ST IMPACT/FIBER","","carevue","inputevents_cv","Free Form Intake","","",NA
11329,44428,"Acities removed","","carevue","outputevents","","","",NA
11330,44430,"plasmalyte","","carevue","inputevents_cv","Free Form Intake","","",NA
11334,44439,".45NS BOLUS","","carevue","inputevents_cv","Free Form Intake","","",NA
11335,44442,"PLASMALYTE","","carevue","inputevents_cv","Free Form Intake","","",NA
11339,44455,"Drain Out #4 JP Lateral","","carevue","outputevents","","","",NA
11341,44460,"Impact w/Fib 1/2 Str","","carevue","inputevents_cv","Free Form Intake","","",NA
11343,44466,"bupivicaine .1%","","carevue","inputevents_cv","Free Form Intake","","",NA
11344,44469,"NA Phosphate","","carevue","inputevents_cv","Free Form Intake","","",NA
11345,44472,"D50","","carevue","inputevents_cv","Free Form Intake","","",NA
11350,44486,"ed ivf","","carevue","inputevents_cv","Free Form Intake","","",NA
11351,44488,"Readi-Cat 2","","carevue","inputevents_cv","Free Form Intake","","",NA
11353,44547,"intrathecal catheter","","carevue","inputevents_cv","","","",NA
11355,44552,"VAC dsg","","carevue","inputevents_cv","","","",NA
11356,44553,"thorocentisis","","carevue","inputevents_cv","","","",NA
11357,44555,"Catheter","","carevue","inputevents_cv","","","",NA
11358,44556,"vaginal discharge","","carevue","outputevents","","","",NA
11362,44568,"PR vanco","","carevue","inputevents_cv","Free Form Intake","","",NA
11363,44570,"d 10w bolus","","carevue","inputevents_cv","Free Form Intake","","",NA
11365,44576,"EW uo","","carevue","inputevents_cv","","","",NA
11366,44578,"Neosure 26cal NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11368,44584,"Dialysate IN","","carevue","inputevents_cv","Free Form Intake","","",NA
11369,44587,"pleural tap output","","carevue","outputevents","","","",NA
11371,44590,"ed intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11373,44595,"JP L AX","","carevue","outputevents","","","",NA
11374,44596,"JP L FEM","","carevue","outputevents","","","",NA
11378,44604,"GI UNIT OUTPUT","","carevue","outputevents","","","",NA
11383,44615,"Sterile H20/Na Acet","","carevue","inputevents_cv","Free Form Intake","","",NA
11385,44621,"PD exchange 2.5%","","carevue","inputevents_cv","Free Form Intake","","",NA
11387,44627,"Factor VII","","carevue","inputevents_cv","Free Form Intake","","",NA
11388,44630,"Procedure Suction","","carevue","inputevents_cv","","","",NA
11391,44638,"R LQ punch","","carevue","inputevents_cv","","","",NA
11395,44647,"ENEMA GASTROGRAFFIN","","carevue","inputevents_cv","Free Form Intake","","",NA
11396,44650,"JP","","carevue","outputevents","","","",NA
11399,44658,"ur.cc/kg","","carevue","inputevents_cv","","","",NA
11401,44663,"PLEURACENTESIS","","carevue","outputevents","","","",NA
11405,44672,"Drain #2 Bili","","carevue","outputevents","","","",NA
11407,44678,"Elecare 20 NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11409,44684,"floor urine out","","carevue","outputevents","","","",NA
11413,44938,"GT to gravity","","carevue","inputevents_cv","","","",NA
11414,44940,"fem. & abd. drainage","","carevue","outputevents","","","",NA
11416,44945,"1/2cc/1cc replace","","carevue","inputevents_cv","Free Form Intake","","",NA
11417,44948,"Flushpack","","carevue","inputevents_cv","Free Form Intake","","",NA
11419,44955,"LEFT JP","","carevue","outputevents","","","",NA
11422,44961,"bm22 pg","","carevue","outputevents","Free Form Intake","","",NA
11423,44964,"Fat Emulsion Lipids","","carevue","inputevents_cv","Free Form Intake","","",NA
11424,44967,"or ascites out","","carevue","outputevents","","","",NA
11428,44980,"farr 2 iv intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11429,44983,"Bolus NS","","carevue","inputevents_cv","Free Form Intake","","",NA
11430,44986,"PACU intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11432,44991,"HCL DRIP","","carevue","inputevents_cv","Free Form Intake","","",NA
11433,44994,"PD Dwell","","carevue","inputevents_cv","Free Form Intake","","",NA
11434,44996,"PD Volume Out.","","carevue","outputevents","","","",NA
11435,44998,"multivitamin IV","","carevue","inputevents_cv","Free Form Intake","","",NA
11439,45007,"G TUBE REFEED","","carevue","outputevents","Free Form Intake","","",NA
11441,45013,"READI-CAT 2","","carevue","inputevents_cv","Free Form Intake","","",NA
11446,45028,"NGT NS IRRIGANT","","carevue","outputevents","Free Form Intake","","",NA
11447,45031,"BICARB GTT","","carevue","inputevents_cv","Free Form Intake","","",NA
11448,45034,"Kphos 15mmol","","carevue","inputevents_cv","Free Form Intake","","",NA
11452,45045,"WaterBolus","","carevue","inputevents_cv","Free Form Intake","","",NA
11455,45053,"E24 +2corn oil","","carevue","inputevents_cv","Free Form Intake","","",NA
11456,45056,"Br Milk 24 NG","","carevue","outputevents","Free Form Intake","","",NA
11457,45059,"edema extremities","","carevue","inputevents_cv","","","",NA
11462,45072,"250 n/s 15MML NAPHOS","","carevue","inputevents_cv","Free Form Intake","","",NA
11463,45075,"Enfamil20 GT","","carevue","inputevents_cv","Free Form Intake","","",NA
11465,44741,"NS FLUID BOLUS","","carevue","inputevents_cv","Free Form Intake","","",NA
11468,44749,"calcium drip","","carevue","inputevents_cv","Free Form Intake","","",NA
11469,44751,"str. cath","","carevue","inputevents_cv","","","",NA
11473,44762,"potassium phos 30mml","","carevue","inputevents_cv","Free Form Intake","","",NA
11474,44766,"peri pad change","","carevue","inputevents_cv","","","",NA
11475,44768,"JP 2","","carevue","outputevents","","","",NA
11476,44769,"ER intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11479,44777,"procedure EBL","","carevue","inputevents_cv","","","",NA
11480,44779,"Baricat","","carevue","inputevents_cv","Free Form Intake","","",NA
11482,44784,"chest aspirate","","carevue","inputevents_cv","","","",NA
11490,44806,"J Tube to Gravity","","carevue","outputevents","","","",NA
11494,44818,"ouput angio","","carevue","inputevents_cv","","","",NA
11496,44823,"NaPhos30mmol/250NS","","carevue","inputevents_cv","Free Form Intake","","",NA
11497,44826,"1/2 str impact","","carevue","inputevents_cv","Free Form Intake","","",NA
11500,44834,"er urine out","","carevue","outputevents","","","",NA
11502,44839,"pharesis out","","carevue","outputevents","","","",NA
11503,44841,"sump drain","","carevue","outputevents","","","",NA
11504,44842,"IV INTAKE F2","","carevue","inputevents_cv","Free Form Intake","","",NA
11508,44853,"wound drain","","carevue","outputevents","","","",NA
11509,44855,"Calcium","","carevue","inputevents_cv","Free Form Intake","","",NA
11510,44857,"dialysis- fluid off","","carevue","outputevents","","","",NA
11512,44863,"LACTULOSE ENEMA'S","","carevue","inputevents_cv","Free Form Intake","","",NA
11513,44866,"2ND PARACENTESIS SIT","","carevue","outputevents","","","",NA
11527,43632,"Neosure 22 PO","","carevue","inputevents_cv","Free Form Intake","","",NA
11529,43638,"urine output cc/k/hr","","carevue","outputevents","","","",NA
11533,43647,"UO cc/k/hour","","carevue","inputevents_cv","","","",NA
11534,43649,"Cerebral Spinal Fld. LP","","carevue","inputevents_cv","","","",NA
11536,43654,"urine o/p cc/kg/hr","","carevue","outputevents","","","",NA
11537,43656,"Sucrose","","carevue","inputevents_cv","Free Form Intake","","",NA
11539,43661,"bicarb","","carevue","inputevents_cv","Free Form Intake","","",NA
11540,43663,".9% NS flush","","carevue","inputevents_cv","Free Form Intake","","",NA
11541,43666,"Air evacuation NGT","","carevue","outputevents","","","",NA
11545,43678,"APC","","carevue","inputevents_cv","Free Form Intake","","",NA
11549,43689,"HD fluid removal","","carevue","inputevents_cv","","","",NA
11551,43694,"Drain Out #4 JP Medial","","carevue","outputevents","","","",NA
11554,43702,"left pleural tap","","carevue","outputevents","","","",NA
11555,43704,"er in","","carevue","inputevents_cv","Free Form Intake","","",NA
11556,43706,"j-tube flush","","carevue","outputevents","Free Form Intake","","",NA
11557,43709,"L.ARM BAG","","carevue","inputevents_cv","","","",NA
11564,43487,"Stomach asp.PH","","carevue","inputevents_cv","Free Form Intake","","",NA
11568,43498,"BMFSPO + 2 HMF","","carevue","outputevents","Free Form Intake","","",NA
11574,43516,"Neosure with 2 polye","","carevue","inputevents_cv","Free Form Intake","","",NA
11575,43519,"urine amnt","","carevue","outputevents","","","",NA
11580,43532,"Needle Aspiration","","carevue","inputevents_cv","","","",NA
11582,43537,"urine o/p","","carevue","outputevents","","","",NA
11583,43539,"repogle","","carevue","inputevents_cv","Free Form Intake","","",NA
11584,43541,"Pregestimil 22cal NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11586,43548,"ur cc/kg/hr","","carevue","inputevents_cv","","","",NA
11589,43555,"TPN D24","","carevue","inputevents_cv","Free Form Intake","","",NA
11591,42265,"LR W/ 20 KCL","","carevue","inputevents_cv","Free Form Intake","","",NA
11594,42274,"gastrogavin in h20","","carevue","inputevents_cv","Free Form Intake","","",NA
11595,42278,"Drain Out #3 Pigtail","","carevue","outputevents","","","",NA
11596,42280,"Drain Out #6 Pigtail","","carevue","outputevents","","","",NA
11599,42288,"LR w/40 kcl","","carevue","inputevents_cv","Free Form Intake","","",NA
11602,42298,"CARIPROSIDE","","carevue","inputevents_cv","Free Form Intake","","",NA
11607,42311,"CONTRAST VIA NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11608,42314,"REFED JEJUNOSTOMY","","carevue","outputevents","Free Form Intake","","",NA
11613,42329,"er u/o","","carevue","inputevents_cv","","","",NA
11614,42330,"Drain Out #3 Hemovac","","carevue","outputevents","","","",NA
11616,42336,"DEXTROSE125GMS/250CC","","carevue","inputevents_cv","Free Form Intake","","",NA
11617,42339,"CT OUTPUT OR","","carevue","outputevents","","","",NA
11619,42344,"tham","","carevue","inputevents_cv","Free Form Intake","","",NA
11620,42346,"D5W VIA PEG","","carevue","outputevents","Free Form Intake","","",NA
11622,42352,"OR TPN","","carevue","inputevents_cv","Free Form Intake","","",NA
11624,42358,"k phos over 6hrs","","carevue","inputevents_cv","Free Form Intake","","",NA
11625,42361,"cariporide","","carevue","inputevents_cv","Free Form Intake","","",NA
11626,42364,"er iv intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11627,42366,"angio urine output","","carevue","outputevents","","","",NA
11630,42374,"L THIGH JACKSON PRAT","","carevue","inputevents_cv","","","",NA
11632,42380,"er intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11633,42383,"cc for cc replace","","carevue","inputevents_cv","Free Form Intake","","",NA
11635,42389,"BAG LT LEG","","carevue","inputevents_cv","","","",NA
11636,42391,"right hand bag","","carevue","inputevents_cv","","","",NA
11637,42392,"Sump drains 1&2","","carevue","outputevents","","","",NA
11638,42394,"CC6OUTPUT","","carevue","outputevents","","","",NA
11639,42396,"ns with 50meq HCL","","carevue","inputevents_cv","Free Form Intake","","",NA
11641,42456,"PD Fluid 1.5%","","carevue","inputevents_cv","Free Form Intake","","",NA
11642,42459,"APROTANIN","","carevue","inputevents_cv","Free Form Intake","","",NA
11643,42461,"drain flush r","","carevue","outputevents","Free Form Intake","","",NA
11644,42464,"hemodialysis ultrafe","","carevue","outputevents","","","",NA
11646,42468,"angio crystalloids","","carevue","inputevents_cv","Free Form Intake","","",NA
11649,42475,"duodenal drain","","carevue","outputevents","","","",NA
11650,42477,"PD 1.5%","","carevue","inputevents_cv","Free Form Intake","","",NA
11651,42479,"intrathecal drain","","carevue","outputevents","","","",NA
11655,45802,"cc/cc","","carevue","inputevents_cv","Free Form Intake","","",NA
11657,45808,"SC 28 pg","","carevue","inputevents_cv","Free Form Intake","","",NA
11659,45813,"Chest Tube #3","","carevue","outputevents","","","",NA
11663,45824,"BM+neocate4+MCT4","","carevue","outputevents","Free Form Intake","","",NA
11665,45830,"vaginal bleeding","","carevue","inputevents_cv","","","",NA
11666,45832,"1/2strength impact","","carevue","outputevents","Free Form Intake","","",NA
11668,45892,"SSC26PO","","carevue","inputevents_cv","Free Form Intake","","",NA
11670,45898,"BM (thick & easy) PG","","carevue","outputevents","Free Form Intake","","",NA
11672,45904,"Similac SC 30 PO","","carevue","inputevents_cv","Free Form Intake","","",NA
11673,45907,"Sim 20 (Thick) NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11674,45911,"BM20PO+thick&easy","","carevue","outputevents","Free Form Intake","","",NA
11675,45914,"Gallbladder drain","","carevue","outputevents","","","",NA
11678,45923,"Vaginal","","carevue","inputevents_cv","","","",NA
11680,45929,"SpecialCare 28 PG","","carevue","inputevents_cv","Free Form Intake","","",NA
11682,45935,"farr 9 intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11683,45938,"SpecialCare28 PG","","carevue","inputevents_cv","Free Form Intake","","",NA
11684,45941,"50%Dextrose","","carevue","inputevents_cv","Free Form Intake","","",NA
11685,45944,"Bari-Cat","","carevue","inputevents_cv","Free Form Intake","","",NA
11686,45947,"Neosure 27","","carevue","inputevents_cv","Free Form Intake","","",NA
11687,45950,"TPN D9.3","","carevue","inputevents_cv","Free Form Intake","","",NA
11689,45955,"SC30 ng","","carevue","inputevents_cv","Free Form Intake","","",NA
11690,45957,"vanco enema","","carevue","inputevents_cv","Free Form Intake","","",NA
11691,45960,"28cal SC","","carevue","inputevents_cv","Free Form Intake","","",NA
11692,45963,"SpecialCare 30 PG","","carevue","inputevents_cv","Free Form Intake","","",NA
11693,45966,"Neocate24 PO","","carevue","inputevents_cv","Free Form Intake","","",NA
11694,45969,"right CT site","","carevue","inputevents_cv","","","",NA
11696,45972,"l arm abrasion","","carevue","inputevents_cv","","","",NA
11700,45982,"PE 28 PG","","carevue","inputevents_cv","Free Form Intake","","",NA
11701,45985,"Kcl 40meq in 500 N/S","","carevue","inputevents_cv","Free Form Intake","","",NA
11702,45988,"PE28 NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11703,45991,"ew-urine output","","carevue","outputevents","","","",NA
11704,45993,"Thoracentesis Fluid","","carevue","outputevents","","","",NA
11706,45998,"PE 28 NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11708,46004,"PE 26cals NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11709,46007,"Nutrem Pulmonary FS","","carevue","inputevents_cv","Free Form Intake","","",NA
11711,46013,"KCL CVVHDF","","carevue","inputevents_cv","Free Form Intake","","",NA
11715,46023,"VAC","","carevue","inputevents_cv","","","",NA
11717,46027,"NaCl 500+Kcl 40","","carevue","inputevents_cv","Free Form Intake","","",NA
11719,46479,"JP #2","","carevue","outputevents","","","",NA
11722,46486,"StarterPN D10 w/ Hep","","carevue","inputevents_cv","Free Form Intake","","",NA
11723,46489,"JP Other","","carevue","outputevents","","","",NA
11724,46491,"PE 30 ng","","carevue","inputevents_cv","Free Form Intake","","",NA
11725,46493,"RESCUE LINE","","carevue","inputevents_cv","Free Form Intake","","",NA
11732,46515,"PE26cal pg","","carevue","inputevents_cv","Free Form Intake","","",NA
11733,46517,"NS 4mEQ Ca/100 + Hep","","carevue","inputevents_cv","Free Form Intake","","",NA
11734,46521,"Isoproterenol","","carevue","inputevents_cv","Free Form Intake","","",NA
11735,46524,"ED CRYSTALLOID","","carevue","inputevents_cv","Free Form Intake","","",NA
11737,46530,"Floor FFP","","carevue","inputevents_cv","Free Form Intake","","",NA
11741,46540,"Acetylcystein","","carevue","inputevents_cv","Free Form Intake","","",NA
11744,46549,"Rescue Line","","carevue","inputevents_cv","Free Form Intake","","",NA
11749,46561,"TPA MG/HR","","carevue","inputevents_cv","Free Form Intake","","",NA
11753,46571,"pigtail drain replac","","carevue","outputevents","Free Form Intake","","",NA
11754,46574,"CRRT rescue line NS","","carevue","inputevents_cv","Free Form Intake","","",NA
11755,46577,"MULTIVITAMIN BAG","","carevue","inputevents_cv","Free Form Intake","","",NA
11756,46580,"rodney smith drain","","carevue","outputevents","","","",NA
11757,46583,"tranexamic acid","","carevue","inputevents_cv","Free Form Intake","","",NA
11759,46589,"1/2cc:cc 0.45% NS","","carevue","inputevents_cv","Free Form Intake","","",NA
11761,46595,"left arm bag","","carevue","inputevents_cv","","","",NA
11763,46599,"OR Cell Saver","","carevue","inputevents_cv","Free Form Intake","","",NA
11764,46602,"Sodabicarb Drip","","carevue","inputevents_cv","Free Form Intake","","",NA
11768,46611,"POTASSIUM CHLOR 10MQ","","carevue","inputevents_cv","Free Form Intake","","",NA
11770,46618,"Emema","","carevue","inputevents_cv","Free Form Intake","","",NA
11771,46620,"JP#2deep","","carevue","outputevents","","","",NA
11772,46622,"ultrafiltrate out","","carevue","outputevents","","","",NA
11773,46710,"endo drainage","","carevue","outputevents","","","",NA
11781,46729,"Dextran","","carevue","inputevents_cv","Free Form Intake","","",NA
11782,46732,"LT NEPHROSTOMY TUBE.","","carevue","outputevents","","","",NA
11785,46740,"gastric lavage","","carevue","outputevents","Free Form Intake","","",NA
11788,46749,"D5W/150MEQ NA BICARB","","carevue","inputevents_cv","Free Form Intake","","",NA
11790,46754,"net pheresis intake","","carevue","inputevents_cv","Free Form Intake","","",NA
11791,46757,"Thoracentesis off","","carevue","outputevents","Free Form Intake","","",NA
11796,46774,"Sodabicarb Drip.","","carevue","inputevents_cv","Free Form Intake","","",NA
11800,46785,"ct insertion site","","carevue","inputevents_cv","","","",NA
11802,46789,"3/4st impact/fiber","","carevue","inputevents_cv","Free Form Intake","","",NA
11803,46792,"Plasmalyte-A","","carevue","inputevents_cv","Free Form Intake","","",NA
11805,46798,"3% citrate","","carevue","inputevents_cv","Free Form Intake","","",NA
11807,46804,"Farr  5 urine","","carevue","outputevents","","","",NA
11809,43727,"bupivacaine.1% popli","","carevue","inputevents_cv","Free Form Intake","","",NA
11810,43730,"rlq drainage","","carevue","outputevents","","","",NA
11813,43740,"EBL FROM OR","","carevue","inputevents_cv","","","",NA
11820,43813,"wound leakage","","carevue","inputevents_cv","","","",NA
11823,43820,"NGT output","","carevue","outputevents","","","",NA
11828,43835,"EW IN","","carevue","inputevents_cv","Free Form Intake","","",NA
11830,43840,"MUCOUS FISTULA","","carevue","outputevents","","","",NA
11833,43851,"ETT out","","carevue","outputevents","","","",NA
11834,43852,"readicat contrast","","carevue","inputevents_cv","Free Form Intake","","",NA
11835,43855,"Vaginal and Back Wnd","","carevue","inputevents_cv","","","",NA
11839,43866,"3/4 STR IMPACT/FIBER","","carevue","inputevents_cv","Free Form Intake","","",NA
11842,43874,"HEPATIC DRN FLUSH IN","","carevue","inputevents_cv","Free Form Intake","","",NA
11850,43896,"vent drain","","carevue","outputevents","","","",NA
11854,43905,"D5W via J-tube","","carevue","outputevents","Free Form Intake","","",NA
11857,43914,"PEG tube","","carevue","outputevents","","","",NA
11862,43928,"ECMO CRYSTALLOID","","carevue","inputevents_cv","Free Form Intake","","",NA
11864,43987,"urine out or","","carevue","outputevents","","","",NA
11869,44002,"NSS VIA PIGTAIL TUBE","","carevue","outputevents","Free Form Intake","","",NA
11872,44011,"ENDOSCOPY","","carevue","inputevents_cv","","","",NA
11878,44027,"dialysis fluid off","","carevue","outputevents","","","",NA
11879,44029,"PEG GOLYTELY","","carevue","outputevents","Free Form Intake","","",NA
11880,44032,"paracentesis removal","","carevue","outputevents","","","",NA
11881,44034,"Pseudocyst drain","","carevue","outputevents","","","",NA
11887,44048,"Floor cryst","","carevue","inputevents_cv","Free Form Intake","","",NA
11890,44054,"PD IN","","carevue","inputevents_cv","Free Form Intake","","",NA
11891,44057,"OR/PACU","","carevue","inputevents_cv","Free Form Intake","","",NA
11893,44062,"Drain Out #3 Davol","","carevue","outputevents","","","",NA
11894,44065,"jp left abdomen","","carevue","outputevents","","","",NA
11895,44067,"jp right abdomen","","carevue","outputevents","","","",NA
11896,44068,"jp right breast","","carevue","outputevents","","","",NA
11897,44070,"NEOSURE PG","","carevue","inputevents_cv","Free Form Intake","","",NA
11899,44076,"NS 500+ 40 KCL","","carevue","inputevents_cv","Free Form Intake","","",NA
11902,44085,"DIALYSIS OFF","","carevue","outputevents","","","",NA
11904,44089,"Methylprednisone","","carevue","inputevents_cv","Free Form Intake","","",NA
11905,44093,"t tube site","","carevue","outputevents","","","",NA
11906,44094,"Lactulose enema","","carevue","inputevents_cv","Free Form Intake","","",NA
11907,44097,"HD fluid removed","","carevue","outputevents","","","",NA
11909,44102,"Plasmalyte","","carevue","inputevents_cv","Free Form Intake","","",NA
11918,44179,"1/2 st IMPACT","","carevue","inputevents_cv","Free Form Intake","","",NA
11919,44182,"SODIUM BICARB 150MEQ","","carevue","inputevents_cv","Free Form Intake","","",NA
11922,44190,"tpa 50 mg in 500cc","","carevue","inputevents_cv","Free Form Intake","","",NA
11923,44193,"Dialysis.","","carevue","outputevents","","","",NA
11925,44198,"Promote 2/3 strength","","carevue","outputevents","Free Form Intake","","",NA
11927,44203,"Albumin 12.5%","","carevue","inputevents_cv","Free Form Intake","","",NA
11928,44206,"D5 0.25%NS 20mEq KCl","","carevue","inputevents_cv","Free Form Intake","","",NA
11929,44209,"JTUBE SITE DRAINAGE","","carevue","outputevents","","","",NA
11930,44211,"Abd drain output","","carevue","outputevents","","","",NA
11932,44216,"Hemodialysis out","","carevue","outputevents","","","",NA
11933,44218,"impact w/fiber 3/4","","carevue","inputevents_cv","Free Form Intake","","",NA
11936,44229,"R ARM DRAINAGE BAG","","carevue","outputevents","","","",NA
11937,44231,"Angio output","","carevue","outputevents","","","",NA
11938,44232,"wound vac output.","","carevue","outputevents","","","",NA
11941,44242,"or cryo","","carevue","inputevents_cv","Free Form Intake","","",NA
11945,44253,"Urine out angio","","carevue","outputevents","","","",NA
11946,44255,"D5 WITH 3 AMPS BICAB","","carevue","inputevents_cv","Free Form Intake","","",NA
11949,44264,"pericard hep/ns 1:1","","carevue","inputevents_cv","Free Form Intake","","",NA
11950,44268,"CT SITE DRAIN","","carevue","outputevents","","","",NA
11953,44278,"ER urine","","carevue","outputevents","","","",NA
11954,44279,"Cranberry Juice","","carevue","inputevents_cv","Free Form Intake","","",NA
11956,44286,"Dialysis indwelling","","carevue","outputevents","Free Form Intake","","",NA
11961,46095,"ABD INCIS","","carevue","inputevents_cv","","","",NA
11963,46100,"TPN D10% +hep","","carevue","inputevents_cv","Free Form Intake","","",NA
11964,46103,"Enfacare 22 NG","","carevue","inputevents_cv","Free Form Intake","","",NA
11965,46106,"Enfacare28","","carevue","inputevents_cv","Free Form Intake","","",NA
11967,46113,"Pe26 + beneprotein","","carevue","inputevents_cv","Free Form Intake","","",NA
11968,46116,"K PHOS, 30 MMOL","","carevue","inputevents_cv","Free Form Intake","","",NA
11969,46119,"diayalsis out.","","carevue","outputevents","","","",NA
11973,46128,"J-Tube Drainage","","carevue","outputevents","","","",NA
11974,46130,"J Tube feeding","","carevue","outputevents","Free Form Intake","","",NA
11975,46133,"sterile H20 via J-T","","carevue","inputevents_cv","Free Form Intake","","",NA
11977,46140,"26cal SC with BP","","carevue","inputevents_cv","Free Form Intake","","",NA
11978,46143,"thoracentesis tap","","carevue","outputevents","","","",NA
11980,46148,"Pedialyte per GT","","carevue","inputevents_cv","Free Form Intake","","",NA
11981,46151,"Good Start 20cals","","carevue","inputevents_cv","Free Form Intake","","",NA
11984,46160,"PE32 w/ beneprotein","","carevue","inputevents_cv","Free Form Intake","","",NA
