"row_id","icd9_code","short_title","long_title"
1985,8381,"Tendon graft","Tendon graft"
1986,8382,"Muscle or fascia graft","Graft of muscle or fascia"
1993,8389,"Other plastic ops fascia","Other plastic operations on fascia"
1996,8393,"Remov skel musc stimulat","Removal of skeletal muscle stimulator"
1997,8394,"Aspiration of bursa","Aspiration of bursa"
1998,7071,"Suture vagina laceration","Suture of laceration of vagina"
1999,7072,"Repair colovagin fistula","Repair of colovaginal fistula"
2002,7075,"Repair vag fistula NEC","Repair of other fistula of vagina"
2003,7076,"Hymenorrhaphy","Hymenorrhaphy"
2007,708,"Vaginal vault obliterat","Obliteration of vaginal vault"
2009,7092,"Cul-de-sac operation NEC","Other operations on cul-de-sac"
2010,7093,"Cul-de-sac grf/pros NEC","Other operations on cul-de-sac with graft or prosthesis"
2011,7094,"Insert biological graft","Insertion of biological graft"
2012,7095,"Insert synth graft/prost","Insertion of synthetic graft or prosthesis"
2013,7101,"Vulvar adhesiolysis","Lysis of vulvar adhesions"
2014,7109,"Incis vulva/perineum NEC","Other incision of vulva and perineum"
2015,7111,"Vulvar biopsy","Biopsy of vulva"
2017,7562,"Repair ob lac rect/anus","Repair of current obstetric laceration of rectum and sphincter ani"
2018,7569,"Repair ob laceration NEC","Repair of other current obstetric laceration"
2021,7591,"Evac ob inc hemat perin","Evacuation of obstetrical incisional hematoma of perineum"
2022,7592,"Evac ob hemat vulva/vag","Evacuation of other hematoma of vulva or vagina"
2023,7593,"Surg corr invert uterus","Surgical correction of inverted uterus"
2024,7594,"Man replac invert uterus","Immediate postpartum manual replacement of inverted uterus"
2026,8010,"Other arthrotomy NOS","Other arthrotomy, unspecified site"
2027,8011,"Oth arthrotomy-shoulder","Other arthrotomy, shoulder"
2028,8012,"Oth arthrotomy-elbow","Other arthrotomy, elbow"
2031,8397,"Injection into tendon","Injection of therapeutic substance into tendon"
2032,8398,"Soft tissue inject NEC","Injection of locally acting therapeutic substance into other soft tissue"
2033,8399,"Mus/ten/fas/bur op NEC","Other operations on muscle, tendon, fascia, and bursa"
2034,8400,"Upper limb amputat NOS","Upper limb amputation, not otherwise specified"
2035,8401,"Finger amputation","Amputation and disarticulation of finger"
2036,8402,"Thumb amputation","Amputation and disarticulation of thumb"
2037,8403,"Amputation through hand","Amputation through hand"
2038,8404,"Disarticulation of wrist","Disarticulation of wrist"
2039,8405,"Amputation thru forearm","Amputation through forearm"
2040,8406,"Disarticulation of elbow","Disarticulation of elbow"
2042,8408,"Shoulder disarticulation","Disarticulation of shoulder"
2043,8409,"Forequarter amputation","Interthoracoscapular amputation"
2048,8414,"Amputat through malleoli","Amputation of ankle through malleoli of tibia and fibula"
2049,8415,"Below knee amputat NEC","Other amputation below knee"
2050,8416,"Disarticulation of knee","Disarticulation of knee"
2051,8417,"Above knee amputation","Amputation above knee"
2052,8418,"Disarticulation of hip","Disarticulation of hip"
2053,8419,"Hindquarter amputation","Abdominopelvic amputation"
2056,8423,"Forearm/wrist/hand reatt","Forearm, wrist, or hand reattachment"
2057,8424,"Upper arm reattachment","Upper arm reattachment"
2058,8425,"Toe reattachment","Toe reattachment"
2059,8426,"Foot reattachment","Foot reattachment"
2060,8427,"Lower leg/ankle reattach","Lower leg or ankle reattachment"
2061,8428,"Thigh reattachment","Thigh reattachment"
2062,8429,"Reattachment NEC","Other reattachment of extremity"
2063,843,"Amputation stump revis","Revision of amputation stump"
2064,8440,"Implnt/fit pros limb NOS","Implantation or fitting of prosthetic limb device, not otherwise specified"
2065,8441,"Fit up arm/should prosth","Fitting of prosthesis of upper arm and shoulder"
2067,8443,"Fit arm prosthesis NOS","Fitting of prosthesis of arm, not otherwise specified"
2068,8444,"Implant arm prosthesis","Implantation of prosthetic device of arm"
2069,8445,"Fit above knee prosthes","Fitting of prosthesis above knee"
2071,8447,"Fit leg prosthesis NOS","Fitting of prosthesis of leg, not otherwise specified"
2072,7119,"Vulvar diagnos proc NEC","Other diagnostic procedures on vulva"
2074,7601,"Facial bone sequestrect","Sequestrectomy of facial bone"
2075,7609,"Facial bone incision NEC","Other incision of facial bone"
2076,7611,"Facial bone biopsy","Biopsy of facial bone"
2077,7619,"Facial bone dx proc NEC","Other diagnostic procedures on facial bones and joints"
2079,7631,"Partial mandibulectomy","Partial mandibulectomy"
2080,7639,"Part facial ostectom NEC","Partial ostectomy of other facial bone"
2081,8013,"Oth arthrotomy-wrist","Other arthrotomy, wrist"
2082,8014,"Oth arthrotomy-hand/fngr","Other arthrotomy, hand and finger"
2083,8015,"Oth arthrotomy-hip","Other arthrotomy, hip"
2084,8016,"Oth arthrotomy-knee","Other arthrotomy, knee"
2085,8017,"Oth arthrotomy-ankle","Other arthrotomy, ankle"
2086,8519,"Breast dx procedure NEC","Other diagnostic procedures on breast"
2087,8520,"Breast tissu destruc NOS","Excision or destruction of breast tissue, not otherwise specified"
2088,7121,"Percutan bartholin aspir","Percutaneous aspiration of Bartholin's gland (cyst)"
2090,7123,"Bartholin gland marsup","Marsupialization of Bartholin's gland (cyst)"
2092,7129,"Bartholin's gland op NEC","Other operations on Bartholin's gland"
2093,713,"Local vulvar excis NEC","Other local excision or destruction of vulva and perineum"
2094,7641,"Tot mandibulec w reconst","Total mandibulectomy with synchronous reconstruction"
2095,7642,"Total mandibulectomy NEC","Other total mandibulectomy"
2097,7644,"Tot face ostect w recons","Total ostectomy of other facial bone with synchronous reconstruction"
2098,7645,"Tot face bone ostect NEC","Other total ostectomy of other facial bone"
2099,7646,"Facial bone reconstr NEC","Other reconstruction of other facial bone"
2100,765,"Temporomand arthroplasty","Temporomandibular arthroplasty"
2101,8018,"Oth arthrotomy-foot/toe","Other arthrotomy, foot and toe"
2102,8019,"Other arthrotomy NEC","Other arthrotomy, other specified sites"
2103,8020,"Arthroscopy NOS","Arthroscopy, unspecified site"
2104,8021,"Shoulder arthroscopy","Arthroscopy, shoulder"
2105,8022,"Elbow arthroscopy","Arthroscopy, elbow"
2106,8023,"Wrist arthroscopy","Arthroscopy, wrist"
2109,8026,"Knee arthroscopy","Arthroscopy, knee"
2110,8027,"Ankle arthroscopy","Arthroscopy, ankle"
2113,8030,"Joint biopsy NOS","Biopsy of joint structure, unspecified site"
2117,8545,"Unilat radical mastectom","Unilateral radical mastectomy"
2118,8546,"Bilat radical mastectomy","Bilateral radical mastectomy"
2120,8548,"Bil exten rad mastectomy","Bilateral extended radical mastectomy"
2121,8550,"Augment mammoplasty NOS","Augmentation mammoplasty, not otherwise specified"
2122,8551,"Unil breast injec-augmen","Unilateral injection into breast for augmentation"
2123,8552,"Bil breast injec-augment","Bilateral injection into breast for augmentation"
2125,8554,"Bilateral breast implant","Bilateral breast implant"
2127,856,"Mastopexy","Mastopexy"
2128,8570,"Totl reconstc breast NOS","Total reconstruction of breast, not otherwise specified"
2129,8571,"Latiss dorsi myocut flap","Latissimus dorsi myocutaneous flap"
2130,8572,"TRAM flap, pedicled","Transverse rectus abdominis myocutaneous (TRAM) flap, pedicled"
2131,8573,"TRAM flap, free","Transverse rectus abdominis myocutaneous (TRAM) flap, free"
2132,8574,"DIEP flap, free","Deep inferior epigastric artery perforator (DIEP) flap, free"
2133,8575,"SIEA flap, free","Superficial inferior epigastric artery (SIEA) flap, free"
2135,8579,"Totl reconst breast NEC","Other total reconstruction of breast"
2139,8584,"Breast pedicle graft","Pedicle graft to breast"
2140,8585,"Breast muscle flap graft","Muscle flap graft to breast"
2142,8587,"Nipple repair NEC","Other repair or reconstruction of nipple"
2143,8589,"Mammoplasty NEC","Other mammoplasty"
2144,8591,"Aspiration of breast","Aspiration of breast"
2145,8592,"Breast injection","Injection of therapeutic agent into breast"
2147,8594,"Breast implant removal","Removal of implant of breast"
2149,8596,"Remov breast tissu expan","Removal of breast tissue expander"
2150,8599,"Breast operation NEC","Other operations on the breast"
2152,8602,"Skin defect tattooing","Injection or tattooing of skin lesion or defect"
2153,8603,"Incision pilonidal sinus","Incision of pilonidal sinus or cyst"
2154,8604,"Other skin & subq i & d","Other incision with drainage of skin and subcutaneous tissue"
2155,8605,"Removal fb/dev from skin","Incision with removal of foreign body or device from skin and subcutaneous tissue"
2157,8607,"Insert vasc access dev","Insertion of totally implantable vascular access device [VAD]"
2158,8609,"Skin & subq incision NEC","Other incision of skin and subcutaneous tissue"
2159,8611,"Closed bx skin/subq tiss","Closed biopsy of skin and subcutaneous tissue"
2161,714,"Operations on clitoris","Operations on clitoris"
2163,7161,"Unilateral vulvectomy","Unilateral vulvectomy"
2165,7662,"Open osteoplas mand rami","Open osteoplasty [osteotomy] of mandibular ramus"
2166,7663,"Osteoplasty mandible bdy","Osteoplasty [osteotomy] of body of mandible"
2167,7664,"Mand orthognathic op NEC","Other orthognathic surgery on mandible"
2169,7666,"Tot osteoplasty maxilla","Total osteoplasty [osteotomy] of maxilla"
2170,7667,"Reduction genioplasty","Reduction genioplasty"
2171,7668,"Augmentation genioplasty","Augmentation genioplasty"
2172,7669,"Facial bone repair NEC","Other facial bone repair"
2173,7670,"Reduction facial fx NOS","Reduction of facial fracture, not otherwise specified"
2174,7671,"Cl reduct malar/zygo fx","Closed reduction of malar and zygomatic fracture"
2175,7672,"Opn reduct malar/zygo fx","Open reduction of malar and zygomatic fracture"
2176,7673,"Cl reduct maxillary fx","Closed reduction of maxillary fracture"
2177,7674,"Open reduct maxillary fx","Open reduction of maxillary fracture"
2178,7675,"Cl reduct mandible fx","Closed reduction of mandibular fracture"
2180,7677,"Open reduct alveolar fx","Open reduction of alveolar fracture"
2181,7678,"Cl reduct facial fx NEC","Other closed reduction of facial fracture"
2183,7691,"Bone graft to face bone","Bone graft to facial bone"
2185,7693,"Clos reduct tm dislocat","Closed reduction of temporomandibular dislocation"
2187,7695,"Tm manipulation NEC","Other manipulation of temporomandibular joint"
2188,7696,"Injec therap sbst tm jnt","Injection of therapeutic substance into temporomandibular joint"
2189,7697,"Remove int fix face bone","Removal of internal fixation device from facial bone"
2191,7700,"Sequestrectomy NOS","Sequestrectomy, unspecified site"
2192,7701,"Chest cage sequestrec","Sequestrectomy, scapula, clavicle, and thorax [ribs and sternum]"
2195,7704,"Metacarp/carp sequestrec","Sequestrectomy, carpals and metacarpals"
2196,7705,"Femoral sequestrectomy","Sequestrectomy, femur"
2197,7706,"Patellar sequestrectomy","Sequestrectomy, patella"
2198,8031,"Shoulder joint biopsy","Biopsy of joint structure, shoulder"
2200,8033,"Wrist joint biopsy","Biopsy of joint structure, wrist"
2201,8034,"Hand/finger joint biopsy","Biopsy of joint structure, hand and finger"
2203,8451,"Ins spinal fusion device","Insertion of interbody spinal fusion device"
2204,8452,"Insert recombinant BMP","Insertion of recombinant bone morphogenetic protein"
2205,8453,"Imp limb length kinetic","Implantation of internal limb lengthening device with kinetic distraction"
2206,8454,"Impl other limb length","Implantation of other internal limb lengthening device"
2207,8455,"Ins bone void filler","Insertion of bone void filler"
2208,8456,"Ins or rep cement spacer","Insertion or replacement of (cement) spacer"
2210,8459,"Insert othr spin device","Insertion of other spinal devices"
2211,8460,"Insert disc pros NOS","Insertion of spinal disc prosthesis, not otherwise specified"
2212,8461,"Ins part disc pros cerv","Insertion of partial spinal disc prosthesis, cervical"
2213,8462,"Ins tot disc prost cerv","Insertion of total spinal disc prosthesis, cervical"
2214,8463,"Ins spin disc pros thor","Insertion of spinal disc prosthesis, thoracic"
2215,8464,"Ins part disc pros lumb","Insertion of partial spinal disc prosthesis, lumbosacral"
2216,8465,"Ins totl disc pros lumb","Insertion of total spinal disc prosthesis, lumbosacral"
2218,8467,"Revise disc prost thora","Revision or replacement of artificial spinal disc prosthesis, thoracic"
2220,8469,"Revise disc prosth NOS","Revision or replacement of artificial spinal disc prosthesis, not otherwise specified"
2221,8471,"App ext fix dev-monoplan","Application of external fixator device, monoplanar system"
2222,8472,"App ext fix dev-ring sys","Application of external fixator device, ring system"
2224,8480,"Ins/repl interspine dev","Insertion or replacement of interspinous process device(s)"
2225,8481,"Rev interspine device","Revision of interspinous process device(s)"
2226,8482,"Ins/repl pdcl stabil dev","Insertion or replacement of pedicle-based dynamic stabilization device(s)"
2228,8484,"Ins/repl facet replc dev","Insertion or replacement of facet replacement device(s)"
2229,8485,"Rev facet replace device","Revision of facet replacement device(s)"
2230,8491,"Amputation NOS","Amputation, not otherwise specified"
2231,8492,"Separat equal join twin","Separation of equal conjoined twins"
2234,8499,"Musculoskeletal op NEC","Other operations on musculoskeletal system"
2235,850,"Mastotomy","Mastotomy"
2238,7172,"Repair vulvar fistula","Repair of fistula of vulva or perineum"
2241,7709,"Sequestrectomy NEC","Sequestrectomy, other bones"
2242,7710,"Other bone incision NOS","Other incision of bone without division, unspecified site"
2244,7712,"Other humerus incision","Other incision of bone without division, humerus"
2246,7714,"Oth metacarp/carp incis","Other incision of bone without division, carpals and metacarpals"
2247,7715,"Other femoral incision","Other incision of bone without division, femur"
2248,7716,"Other patellar incision","Other incision of bone without division, patella"
2249,7717,"Other tibia/fibula incis","Other incision of bone without division, tibia and fibula"
2250,7718,"Oth metatars/tars incis","Other incision of bone without division, tarsals and metatarsals"
2251,7719,"Bone incis w/o div NEC","Other incision of bone without division, other bones"
2252,7720,"Wedge osteotomy NOS","Wedge osteotomy, unspecified site"
2253,7721,"Chest cage wedg osteotom","Wedge osteotomy, scapula, clavicle, and thorax [ribs and sternum]"
2256,5504,"Percu nephrostmy w frag","Percutaneous nephrostomy with fragmentation"
2257,5511,"Pyelotomy","Pyelotomy"
2258,5512,"Pyelostomy","Pyelostomy"
2259,5521,"Nephroscopy","Nephroscopy"
2260,5522,"Pyeloscopy","Pyeloscopy"
2261,5523,"Closed renal biopsy","Closed [percutaneous] [needle] biopsy of kidney"
2263,5529,"Renal diagnost proc NEC","Other diagnostic procedures on kidney"
2264,6061,"Los excis prostatic les","Local excision of lesion of prostate"
2265,6062,"Perineal prostatectomy","Perineal prostatectomy"
2266,6069,"Prostatectomy NEC","Other prostatectomy"
2268,6072,"Seminal vesicle incision","Incision of seminal vesicle"
2269,6073,"Seminal vesicle excision","Excision of seminal vesicle"
2271,6081,"Periprostatic incision","Incision of periprostatic tissue"
2272,6082,"Periprostatic excision","Excision of periprostatic tissue"
2274,6092,"Injection into prostate","Injection into prostate"
2275,6093,"Repair of prostate","Repair of prostate"
2276,6094,"Control prostate hemorr","Control of (postoperative) hemorrhage of prostate"
2277,6095,"Trans bal dil pros ureth","Transurethral balloon dilation of the prostatic urethra"
2278,6096,"Tu destr prostate by mt","Transurethral destruction of prostate tissue by microwave thermotherapy"
2281,610,"Scrotum & tunica i & d","Incision and drainage of scrotum and tunica vaginalis"
2285,613,"Scrotal les destruction","Excision or destruction of lesion or tissue of scrotum"
2289,6191,"Percut tunica aspiration","Percutaneous aspiration of tunica vaginalis"
2290,6192,"Excision tunica les NEC","Excision of lesion of tunica vaginalis other than hydrocele"
2291,6199,"Scrotum & tunica op NEC","Other operations on scrotum and tunica vaginalis"
2292,620,"Incision of testes","Incision of testis"
2293,6211,"Closed testicular biopsy","Closed [percutaneous] [needle] biopsy of testis"
2294,6212,"Open testicular biopsy","Open biopsy of testis"
2295,6219,"Testes dx procedure NEC","Other diagnostic procedures on testes"
2298,6351,"Suture cord & epid lacer","Suture of laceration of spermatic cord and epididymis"
2299,6352,"Reduction torsion testes","Reduction of torsion of testis or spermatic cord"
2300,6353,"Transplant spermat cord","Transplantation of spermatic cord"
2301,623,"Unilateral orchiectomy","Unilateral orchiectomy"
2304,625,"Orchiopexy","Orchiopexy"
2306,6269,"Testicular repair NEC","Other repair of testis"
2311,6301,"Spermatic cord/vas biops","Biopsy of spermatic cord, epididymis, or vas deferens"
2315,633,"Excise cord/epid les NEC","Excision of other lesion or tissue of spermatic cord and epididymis"
2316,5717,"Percutaneous cystostomy","Percutaneous cystostomy"
2317,5718,"Other suprapu cystostomy","Other suprapubic cystostomy"
2318,5719,"Cystotomy NEC","Other cystotomy"
2319,5721,"Vesicostomy","Vesicostomy"
2323,5733,"Clos transureth bladd bx","Closed [transurethral] biopsy of bladder"
2325,5739,"Bladder diagnos proc NEC","Other diagnostic procedures on bladder"
2329,5759,"Bladder les destruct NEC","Open excision or destruction of other lesion or tissue of bladder"
2331,5771,"Radical cystectomy","Radical cystectomy"
2332,5779,"Total cystectomy NEC","Other total cystectomy"
2333,5781,"Suture bladder lacerat","Suture of laceration of bladder"
2334,5782,"Cystostomy closure","Closure of cystostomy"
2335,5783,"Enterovesico fist repair","Repair of fistula involving bladder and intestine"
2336,5784,"Vesic fistula repair NEC","Repair of other fistula of bladder"
2337,5785,"Cystourethroplasty","Cystourethroplasty and plastic repair of bladder neck"
2338,5786,"Bladder exstrophy repair","Repair of bladder exstrophy"
2340,5788,"Bladder anastomosis NEC","Other anastomosis of bladder"
2341,5789,"Bladder repair NEC","Other repair of bladder"
2343,5792,"Bladder neck dilation","Dilation of bladder neck"
2344,5793,"Control bladd hemorrhage","Control of (postoperative) hemorrhage of bladder"
2345,5794,"Insert indwelling cath","Insertion of indwelling urinary catheter"
2346,5795,"Replace indwelling cath","Replacement of indwelling urinary catheter"
2347,5796,"Implant bladder stimulat","Implantation of electronic bladder stimulator"
2349,5798,"Remove bladder stimulat","Removal of electronic bladder stimulator"
2350,5799,"Bladder operation NEC","Other operations on bladder"
2351,580,"Urethrotomy","Urethrotomy"
2353,5821,"Perineal urethroscopy","Perineal urethroscopy"
2354,5822,"Urethroscopy NEC","Other urethroscopy"
2357,5829,"Urethral dx proc NEC","Other diagnostic procedures on urethra and periurethral tissue"
2360,5841,"Suture urethral lacerat","Suture of laceration of urethra"
2362,5843,"Close ureth fistula NEC","Closure of other fistula of urethra"
2363,5844,"Urethral reanastomosis","Reanastomosis of urethra"
2364,5845,"Hypo-epispadius repair","Repair of hypospadias or epispadias"
2365,5846,"Ureth reconstruction NEC","Other reconstruction of urethra"
2366,5847,"Urethral meatoplasty","Urethral meatoplasty"
2367,5849,"Urethral repair NEC","Other repair of urethra"
2368,585,"Ureth stricture release","Release of urethral stricture"
2369,586,"Urethral dilation","Dilation of urethra"
2371,5892,"Periurethral excision","Excision of periurethral tissue"
2372,5893,"Implt artf urin sphinct","Implantation of artificial urinary sphincter [AUS]"
2373,5899,"Ureth/periureth op NEC","Other operations on urethra and periurethral tissue"
2374,5900,"Retroperit dissect NOS","Retroperitoneal dissection, not otherwise specified"
2375,5902,"Periren adhesiolys NEC","Other lysis of perirenal or periureteral adhesions"
2376,5903,"Lap lys periren/uret adh","Laparoscopic lysis of perirenal or periureteral adhesions"
2377,5909,"Periren/ureter incis NEC","Other incision of perirenal or periureteral tissue"
2378,5911,"Oth lys perives adhesio","Other lysis of perivesical adhesions"
2379,5912,"Lap lys perivesureth adh","Laparoscopic lysis of perivesical adhesions"
2380,5919,"Perivesical incision NEC","Other incision of perivesical tissue"
2381,5921,"Periren/ureteral biopsy","Biopsy of perirenal or perivesical tissue"
2388,5972,"Inject implant urethra","Injection of implant into urethra and/or bladder neck"
2389,5979,"Urin incontin repair NEC","Other repair of urinary stress incontinence"
2392,5992,"Periren/vesicle op NEC","Other operations on perirenal or perivesical tissue"
2393,5993,"Replace ureterost tube","Replacement of ureterostomy tube"
2395,5995,"Ultrason fragment-stone","Ultrasonic fragmentation of urinary stones"
2396,5999,"Urinary system op NEC","Other operations on urinary system"
2397,600,"Incision of prostate","Incision of prostate"
2399,6012,"Open prostatic biopsy","Open biopsy of prostate"
2401,6014,"Open seminal vesicles bx","Open biopsy of seminal vesicles"
2402,6015,"Periprostatic biopsy","Biopsy of periprostatic tissue"
2403,6018,"Prostatic dx proced NEC","Other diagnostic procedures on prostate and periprostatic tissue"
2404,6019,"Semin ves dx proced NEC","Other diagnostic procedures on seminal vesicles"
2405,6021,"Transureth prostatectomy","Transurethral (ultrasound) guided laser induced prostatectomy (TULIP)"
2407,603,"Suprapubic prostatectomy","Suprapubic prostatectomy"
2408,604,"Retropubic prostatectomy","Retropubic prostatectomy"
2412,6493,"Division of penile adhes","Division of penile adhesions"
2413,6494,"Fit ext penile prosthes","Fitting of external prosthesis of penis"
2414,6495,"Ins noninfl penis prosth","Insertion or replacement of non-inflatable penile prosthesis"
2417,636,"Vasotomy","Vasotomy"
2419,6371,"Ligation of vas deferens","Ligation of vas deferens"
2420,6372,"Spermatic cord ligation","Ligation of spermatic cord"
2421,6373,"Vasectomy","Vasectomy"
2422,6381,"Suture vas & epidid lac","Suture of laceration of vas deferens and epididymis"
2425,6384,"Removal vas ligature","Removal of ligature from vas deferens"
2426,6385,"Remov vas deferens valve","Removal of valve from vas deferens"
2429,6392,"Epididymotomy","Epididymotomy"
2430,6393,"Spermatic cord incision","Incision of spermatic cord"
2431,6394,"Sperm cord adhesiolysis","Lysis of adhesions of spermatic cord"
2434,640,"Circumcision","Circumcision"
2435,6411,"Penile biopsy","Biopsy of penis"
2436,6419,"Penile diagnost proc NEC","Other diagnostic procedures on penis"
2437,642,"Local excis penile les","Local excision or destruction of lesion of penis"
2439,6441,"Suture penile laceration","Suture of laceration of penis"
2440,6442,"Release of chordee","Release of chordee"
2441,6443,"Construction of penis","Construction of penis"
2444,6449,"Penile repair NEC","Other repair of penis"
2445,645,"Sex transformat op NEC","Operations for sex transformation, not elsewhere classified"
2446,6563,"Lap remove ovaries/tubes","Laparoscopic removal of both ovaries and tubes at same operative episode"
2448,6571,"Oth simple suture ovary","Other simple suture of ovary"
2449,6572,"Oth reimplant of ovary","Other reimplantation of ovary"
2450,6573,"Oth salpingo-oophoroplas","Other salpingo-oophoroplasty"
2451,6574,"Lap simple suture ovary","Laparoscopic simple suture of ovary"
2452,6575,"Lap reimplant of ovary","Laparoscopic reimplantation of ovary"
2453,6576,"Lap salpingo-oophoroplas","Laparoscopic salpingo-oophoroplasty"
2454,6579,"Repair of ovary NEC","Other repair of ovary"
2455,6581,"Lap adhesiolys ova/tube","Laparoscopic lysis of adhesions of ovary and fallopian tube"
2456,6589,"Adhesiolysis ovary/tube","Other lysis of adhesions of ovary and fallopian tube"
2457,6611,"Fallopian tube biopsy","Biopsy of fallopian tube"
2460,6622,"Bilat endosc divis tube","Bilateral endoscopic ligation and division of fallopian tubes"
2461,6629,"Bilat endos occ tube NEC","Other bilateral endoscopic destruction or occlusion of fallopian tubes"
2462,6631,"Bilat tubal crushing NEC","Other bilateral ligation and crushing of fallopian tubes"
2463,6632,"Bilat tubal division NEC","Other bilateral ligation and division of fallopian tubes"
2464,6639,"Bilat tubal destruct NEC","Other bilateral destruction or occlusion of fallopian tubes"
2465,664,"Total unilat salpingect","Total unilateral salpingectomy"
2466,6591,"Aspiration of ovary","Aspiration of ovary"
2468,6593,"Manual rupt ovarian cyst","Manual rupture of ovarian cyst"
2469,6594,"Ovarian denervation","Ovarian denervation"
2473,6602,"Salpingostomy","Salpingostomy"
2475,6498,"Penile operation NEC","Other operations on penis"
2476,6499,"Male genital op NEC","Other operations on male genital organs"
2477,6501,"Laparoscopic oophorotomy","Laparoscopic oophorotomy"
2478,6509,"Other oophorotomy","Other oophorotomy"
2479,6511,"Ovarian aspirat biopsy","Aspiration biopsy of ovary"
2483,6519,"Ovarian dx procedure NEC","Other diagnostic procedures on ovaries"
2484,6521,"Ovarian cyst marsupializ","Marsupialization of ovarian cyst"
2485,6522,"Ovarian wedge resection","Wedge resection of ovary"
2486,6523,"Lap marsup ovarian cyst","Laparoscopic marsupialization of ovarian cyst"
2487,6524,"Lap wedge resect ovary","Laparoscopic wedge resection of ovary"
2488,6525,"Oth lap loc exc dest ova","Other laparoscopic local excision or destruction of ovary"
2489,6529,"Local destr ova les NEC","Other local excision or destruction of ovary"
2490,6531,"Lap unilat oophorectomy","Laparoscopic unilateral oophorectomy"
2492,6541,"Lap uni salpingo-oophor","Laparoscopic unilateral salpingo-oophorectomy"
2496,6553,"Lap remove both ovaries","Laparoscopic removal of both ovaries at same operative episode"
2497,6554,"Lap remove remain ovary","Laparoscopic removal of remaining ovary"
2498,6561,"Oth remove ovaries/tubes","Other removal of both ovaries and tubes at same operative episode"
2499,6562,"Oth remove rem ova/tube","Other removal of remaining ovary and tube"
2501,8163,"Fus/refus 4-8 vertebrae","Fusion or refusion of 4-8 vertebrae"
2503,8165,"Percutan vertebroplasty","Percutaneous vertebroplasty"
2504,8166,"Percut vertebral augment","Percutaneous vertebral augmentation"
2506,8172,"Arthroplasty metacar w/o","Arthroplasty of metacarpophalangeal and interphalangeal joint without implant"
2507,8173,"Total wrist replacement","Total wrist replacement"
2508,8174,"Arthroplasty carpal wit","Arthroplasty of carpocarpal or carpometacarpal joint with implant"
2509,8175,"Arthroplasty carpal w/o","Arthroplasty of carpocarpal or carpometacarpal joint without implant"
2511,8180,"Oth totl shouldr replace","Other total shoulder replacement"
2514,8183,"Shoulder arthroplast NEC","Other repair of shoulder"
2515,8184,"Total elbow replacement","Total elbow replacement"
2516,8185,"Elbow arthroplasty NEC","Other repair of elbow"
2517,8188,"Rvrs totl shldr replacmt","Reverse total shoulder replacement"
2518,8191,"Arthrocentesis","Arthrocentesis"
2519,8192,"Injection into joint","Injection of therapeutic substance into joint or ligament"
2520,8193,"Sutur capsul/ligamen arm","Suture of capsule or ligament of upper extremity"
2522,8195,"Sutur capsul/lig leg NEC","Suture of capsule or ligament of other lower extremity"
2523,8196,"Other repair of joint","Other repair of joint"
2524,8197,"Rev jt repl upper extrem","Revision of joint replacement of upper extremity"
2526,8199,"Joint structure op NEC","Other operations on joint structures"
2527,8201,"Explor tend sheath-hand","Exploration of tendon sheath of hand"
2528,8202,"Myotomy of hand","Myotomy of hand"
2529,8203,"Bursotomy of hand","Bursotomy of hand"
2530,8204,"I & d palmar/thenar spac","Incision and drainage of palmar or thenar space"
2531,8209,"Inc soft tissue hand NEC","Other incision of soft tissue of hand"
2532,8211,"Tenotomy of hand","Tenotomy of hand"
2533,8212,"Fasciotomy of hand","Fasciotomy of hand"
2534,8219,"Div soft tissue hand NEC","Other division of soft tissue of hand"
2535,8221,"Exc les tend sheath hand","Excision of lesion of tendon sheath of hand"
2536,6769,"Cervical repair NEC","Other repair of cervix"
2537,680,"Hysterotomy","Hysterotomy"
2540,6813,"Open uterine biopsy","Open biopsy of uterus"
2541,6814,"Open uterine ligament bx","Open biopsy of uterine ligaments"
2542,6815,"Clos uterine ligament bx","Closed biopsy of uterine ligaments"
2543,6816,"Closed uterine biopsy","Closed biopsy of uterus"
2544,6819,"Uterus/adnex dx proc NEC","Other diagnostic procedures on uterus and supporting structures"
2545,6821,"Endomet synechiae divis","Division of endometrial synechiae"
2546,6822,"Incision uterine septum","Incision or excision of congenital septum of uterus"
2547,6823,"Endometrial ablation","Endometrial ablation"
2549,6825,"Uterine art emb w/o coil","Uterine artery embolization [UAE] without coils"
2551,6831,"Lap scervic hysterectomy","Laparoscopic supracervical hysterectomy [LSH]"
2552,6839,"Subtotl abd hyst NEC/NOS","Other and unspecified subtotal abdominal hysterectomy"
2553,6841,"Lap total abdominal hyst","Laparoscopic total abdominal hysterectomy"
2554,6849,"Total abd hyst NEC/NOS","Other and unspecified total abdominal hysterectomy"
2556,6859,"Vag hysterectomy NEC/NOS","Other and unspecified vaginal hysterectomy"
2557,7491,"Hysterotomy to termin pg","Hysterotomy to terminate pregnancy"
2558,7956,"Op red-tibia/fib epiphys","Open reduction of separated epiphysis, tibia and fibula"
2561,7961,"Debrid open fx-humerus","Debridement of open fracture site, humerus"
2562,7962,"Debrid opn fx-radius/uln","Debridement of open fracture site, radius and ulna"
2563,7963,"Debrid opn fx-metac/car","Debridement of open fracture site, carpals and metacarpals"
2564,7964,"Debrid opn fx-finger","Debridement of open fracture site, phalanges of hand"
2565,7965,"Debrid opn fx-femur","Debridement of open fracture site, femur"
2566,7966,"Debrid opn fx-tibia/fib","Debridement of open fracture site, tibia and fibula"
